"Date","Price","Open","High","Low","Vol.","Change %"
"2022-06-20","5.1529","5.1544","5.1686","5.1304","72.98K","-0.03%"
"2022-06-17","5.1543","5.1761","5.1821","5.1346","105.30K","-0.41%"
"2022-06-16","5.1757","5.2088","5.2209","5.1726","108.86K","-0.60%"
"2022-06-15","5.2070","5.2030","5.2199","5.1661","106.75K","0.05%"
"2022-06-14","5.2046","5.2369","5.2462","5.1950","110.42K","-0.58%"
"2022-06-13","5.2349","5.2483","5.2711","5.2322","103.40K","-0.23%"
"2022-06-10","5.2469","5.2701","5.2733","5.2376","85.58K","-0.42%"
"2022-06-09","5.2689","5.3193","5.3332","5.2668","78.58K","-0.96%"
"2022-06-08","5.3200","5.3224","5.3404","5.3138","76.07K","0.01%"
"2022-06-07","5.3195","5.2893","5.3268","5.2799","78.40K","0.57%"
"2022-06-06","5.2893","5.2899","5.3043","5.2708","66.24K","0.03%"
"2022-06-03","5.2875","5.2986","5.3070","5.2872","59.94K","-0.18%"
"2022-06-02","5.2972","5.2824","5.3015","5.2657","66.43K","0.31%"
"2022-06-01","5.2810","5.2755","5.2974","5.2704","79.63K","0.12%"
"2022-05-31","5.2747","5.2628","5.2836","5.2475","82.74K","0.24%"
"2022-05-30","5.2621","5.2611","5.2712","5.2297","54.33K","-0.01%"
"2022-05-27","5.2628","5.2755","5.2892","5.2477","70.66K","-0.21%"
"2022-05-26","5.2740","5.2227","5.2782","5.2178","80.58K","1.01%"
"2022-05-25","5.2213","5.1909","5.2281","5.1847","90.15K","0.60%"
"2022-05-24","5.1900","5.2098","5.2229","5.1677","89.30K","-0.34%"
"2022-05-23","5.2076","5.2109","5.2323","5.1922","83.26K","-0.07%"
"2022-05-20","5.2111","5.2333","5.2524","5.2007","93.84K","-0.35%"
"2022-05-19","5.2296","5.2401","5.2769","5.2316","103.69K","-0.18%"
"2022-05-18","5.2389","5.2589","5.2701","5.2373","81.76K","-0.31%"
"2022-05-17","5.2554","5.2835","5.2906","5.2355","81.00K","-0.47%"
"2022-05-16","5.2804","5.2526","5.2873","5.2323","89.34K","0.45%"
"2022-05-13","5.2567","5.2025","5.2646","5.2003","85.19K","1.07%"
"2022-05-12","5.2008","5.1733","5.2214","5.1675","107.52K","0.61%"
"2022-05-11","5.1693","5.1701","5.1993","5.1617","94.60K","0.00%"
"2022-05-10","5.1695","5.1733","5.1881","5.1486","102.23K","-0.05%"
"2022-05-09","5.1722","5.1651","5.2073","5.1495","93.67K","0.18%"
"2022-05-06","5.1631","5.1859","5.2133","5.1623","99.49K","-0.39%"
"2022-05-05","5.1835","5.1844","5.1989","5.1718","120.60K","-0.10%"
"2022-05-04","5.1888","5.1452","5.1921","5.1408","76.82K","0.86%"
"2022-05-03","5.1444","5.1296","5.1532","5.1248","73.98K","0.29%"
"2022-05-02","5.1296","5.1466","5.1472","5.1169","69.22K","-0.17%"
"2022-04-29","5.1384","5.1737","5.2066","5.1376","84.05K","-0.63%"
"2022-04-28","5.1712","5.1172","5.1806","5.1130","84.26K","1.07%"
"2022-04-27","5.1166","5.1136","5.1294","5.0995","86.51K","0.12%"
"2022-04-26","5.1105","5.1522","5.1552","5.1087","78.91K","-0.75%"
"2022-04-25","5.1492","5.1165","5.1610","5.1051","86.75K","0.71%"
"2022-04-22","5.1129","5.1279","5.1410","5.1075","80.44K","-0.27%"
"2022-04-21","5.1268","5.1354","5.1769","5.1228","78.63K","-0.18%"
"2022-04-20","5.1363","5.0684","5.1473","5.0640","75.84K","1.39%"
"2022-04-19","5.0658","5.0476","5.0761","5.0451","69.03K","0.46%"
"2022-04-18","5.0424","5.0513","5.0539","5.0347","62.00K","-0.15%"
"2022-04-15","5.0499","5.0620","5.0644","5.0487","79.82K","-0.21%"
"2022-04-14","5.0607","5.0666","5.0901","5.0448","65.84K","-0.10%"
"2022-04-13","5.0659","5.0356","5.0726","5.0216","64.66K","0.65%"
"2022-04-12","5.0333","5.0423","5.0623","5.0293","63.25K","-0.09%"
"2022-04-11","5.0380","5.0633","5.0670","5.0388","61.19K","-0.43%"
"2022-04-08","5.0597","5.0532","5.0661","5.0439","58.43K","0.24%"
"2022-04-07","5.0476","5.0701","5.0754","5.0427","64.86K","-0.44%"
"2022-04-06","5.0698","5.0952","5.1040","5.0641","65.27K","-0.48%"
"2022-04-05","5.0941","5.0974","5.1307","5.0907","54.57K","0.00%"
"2022-04-04","5.0941","5.0823","5.1040","5.0783","47.19K","0.26%"
"2022-04-01","5.0811","5.0712","5.0982","5.0672","60.72K","0.21%"
"2022-03-31","5.0702","5.0852","5.0883","5.0588","66.56K","-0.25%"
"2022-03-30","5.0829","5.0901","5.1082","5.0767","65.70K","-0.07%"
"2022-03-29","5.0865","5.0898","5.1076","5.0776","69.52K","-0.05%"
"2022-03-28","5.0890","5.1013","5.1119","5.0591","65.85K","-0.25%"
"2022-03-25","5.1016","5.0834","5.1076","5.0665","61.82K","0.38%"
"2022-03-24","5.0822","5.0732","5.0922","5.0602","62.13K","0.20%"
"2022-03-23","5.0720","5.0648","5.0808","5.0538","59.86K","0.15%"
"2022-03-22","5.0644","5.0472","5.0664","5.0377","66.33K","0.37%"
"2022-03-21","5.0458","5.0469","5.0589","5.0346","65.32K","0.00%"
"2022-03-18","5.0459","5.0265","5.0546","5.0223","65.91K","0.42%"
"2022-03-17","5.0249","5.0108","5.0325","4.9956","76.27K","0.31%"
"2022-03-16","5.0095","4.9899","5.0121","4.9707","87.78K","0.40%"
"2022-03-15","4.9895","4.9639","4.9926","4.9482","79.72K","0.62%"
"2022-03-14","4.9588","4.9747","4.9988","4.9623","84.56K","-0.30%"
"2022-03-11","4.9736","4.9529","4.9943","4.9426","84.88K","0.50%"
"2022-03-10","4.9489","4.9315","4.9585","4.9176","82.36K","0.35%"
"2022-03-09","4.9316","4.9049","4.9349","4.8980","89.37K","0.57%"
"2022-03-08","4.9036","4.9303","4.9392","4.8973","107.29K","-0.50%"
"2022-03-07","4.9282","4.9638","4.9825","4.9295","109.58K","-0.68%"
"2022-03-04","4.9621","4.9837","4.9889","4.9383","100.42K","-0.42%"
"2022-03-03","4.9830","5.0044","5.0205","4.9788","84.96K","-0.42%"
"2022-03-02","5.0040","4.9536","5.0060","4.9519","87.38K","1.03%"
"2022-03-01","4.9530","4.9763","4.9907","4.9502","84.04K","-0.45%"
"2022-02-28","4.9755","4.9496","4.9840","4.9250","100.15K","0.11%"
"2022-02-25","4.9700","4.9387","4.9766","4.9253","96.71K","0.64%"
"2022-02-24","4.9386","4.9591","4.9619","4.9143","129.46K","-0.38%"
"2022-02-23","4.9575","4.9541","4.9829","4.9528","80.51K","0.08%"
"2022-02-22","4.9534","4.9689","4.9793","4.9488","91.60K","-0.28%"
"2022-02-21","4.9675","4.9607","4.9796","4.9564","68.34K","0.16%"
"2022-02-18","4.9597","4.9893","4.9945","4.9568","79.78K","-0.55%"
"2022-02-17","4.9871","4.9946","5.0010","4.9755","92.65K","-0.11%"
"2022-02-16","4.9927","4.9837","5.0077","4.9798","75.84K","0.20%"
"2022-02-15","4.9827","4.9946","5.0022","4.9613","77.03K","-0.20%"
"2022-02-14","4.9927","4.9861","4.9988","4.9728","93.86K","0.08%"
"2022-02-11","4.9886","4.9957","5.0162","4.9829","97.24K","-0.11%"
"2022-02-10","4.9942","5.0215","5.0288","4.9917","77.11K","-0.51%"
"2022-02-09","5.0196","5.0083","5.0243","5.0031","57.95K","0.26%"
"2022-02-08","5.0067","5.0223","5.0257","5.0041","71.90K","-0.25%"
"2022-02-07","5.0192","4.9619","5.0269","4.9619","77.90K","0.75%"
"2022-02-04","4.9816","5.0175","5.0239","4.9738","75.77K","-0.69%"
"2022-02-03","5.0162","5.0205","5.0257","5.0019","74.53K","-0.07%"
"2022-02-02","5.0197","5.0134","5.0286","5.0059","63.92K","0.15%"
"2022-02-01","5.0122","5.0055","5.0267","4.9977","68.82K","0.15%"
"2022-01-31","5.0047","4.9837","5.0162","4.9779","71.09K","0.45%"
"2022-01-28","4.9824","4.9975","5.0054","4.9692","97.53K","-0.23%"
"2022-01-27","4.9940","4.9894","5.0339","4.9767","108.31K","0.12%"
"2022-01-26","4.9882","5.0086","5.0361","4.9810","97.07K","-0.40%"
"2022-01-25","5.0081","5.0099","5.0221","4.9923","101.49K","-0.01%"
"2022-01-24","5.0086","5.0377","5.0466","4.9837","94.37K","-0.56%"
"2022-01-21","5.0366","5.0712","5.0740","5.0352","95.86K","-0.66%"
"2022-01-20","5.0700","5.0704","5.0924","5.0659","79.91K","0.02%"
"2022-01-19","5.0689","5.0764","5.0970","5.0679","82.52K","-0.14%"
"2022-01-18","5.0759","5.0725","5.0863","5.0560","82.68K","0.13%"
"2022-01-17","5.0692","5.0595","5.0795","5.0545","64.55K","0.20%"
"2022-01-14","5.0589","5.0795","5.0941","5.0531","103.70K","-0.39%"
"2022-01-13","5.0787","5.0828","5.1076","5.0788","99.50K","-0.06%"
"2022-01-12","5.0819","5.0697","5.0896","5.0602","93.08K","0.27%"
"2022-01-11","5.0684","5.0286","5.0729","5.0269","95.04K","0.83%"
"2022-01-10","5.0265","5.0421","5.0549","5.0210","82.66K","-0.30%"
"2022-01-07","5.0418","5.0129","5.0491","5.0051","66.37K","0.60%"
"2022-01-06","5.0119","4.9896","5.0236","4.9742","74.40K","0.48%"
"2022-01-05","4.9882","5.0149","5.0191","4.9850","61.15K","-0.50%"
"2022-01-04","5.0135","4.9868","5.0311","4.9826","56.73K","0.59%"
"2022-01-03","4.9840","5.0310","5.0328","4.9733","50.58K","-0.84%"
"2021-12-31","5.0262","5.0019","5.0363","4.9812","67.94K","0.56%"
"2021-12-30","4.9981","4.9792","5.0050","4.9715","50.18K","0.40%"
"2021-12-29","4.9781","4.9678","4.9802","4.9612","51.17K","0.26%"
"2021-12-28","4.9652","4.9833","4.9857","4.9630","45.74K","-0.32%"
"2021-12-27","4.9812","4.9700","4.9861","4.9589","42.56K","0.25%"
"2021-12-24","4.9686","4.9735","4.9822","4.9616","81.94K","-0.05%"
"2021-12-23","4.9712","4.9625","4.9777","4.9556","56.24K","0.19%"
"2021-12-22","4.9618","4.9331","4.9641","4.9296","65.00K","0.59%"
"2021-12-21","4.9327","4.9269","4.9360","4.9188","73.02K","0.15%"
"2021-12-20","4.9251","4.9451","4.9514","4.9177","89.68K","-0.37%"
"2021-12-17","4.9432","4.9858","4.9902","4.9413","115.38K","-0.83%"
"2021-12-16","4.9847","4.9611","4.9912","4.9507","112.89K","0.47%"
"2021-12-15","4.9613","4.9510","4.9638","4.9215","100.62K","0.24%"
"2021-12-14","4.9492","4.9723","4.9748","4.9489","92.97K","-0.38%"
"2021-12-13","4.9680","5.0057","5.0114","4.9653","71.40K","-0.74%"
"2021-12-10","5.0051","5.0162","5.0254","5.0009","77.93K","-0.22%"
"2021-12-09","5.0159","5.0128","5.0283","5.0025","76.62K","0.07%"
"2021-12-08","5.0126","5.0375","5.0402","5.0081","84.95K","-0.45%"
"2021-12-07","5.0354","4.9998","5.0392","4.9937","83.97K","0.76%"
"2021-12-06","4.9973","4.9707","5.0006","4.9626","102.86K","0.69%"
"2021-12-03","4.9633","4.9806","5.0011","4.9588","122.42K","-0.27%"
"2021-12-02","4.9768","4.9686","4.9917","4.9637","133.71K","0.21%"
"2021-12-01","4.9663","4.9807","5.0103","4.9631","133.23K","-0.27%"
"2021-11-30","4.9797","5.0139","5.0190","4.9574","144.40K","-0.66%"
"2021-11-29","5.0126","4.9973","5.0268","4.9929","123.74K","0.29%"
"2021-11-26","4.9980","5.0491","5.0504","4.9943","133.25K","-0.98%"
"2021-11-25","5.0474","5.0472","5.0557","5.0363","80.71K","0.05%"
"2021-11-24","5.0448","5.0461","5.0540","5.0265","107.48K","0.00%"
"2021-11-23","5.0450","5.0271","5.0497","5.0096","110.25K","0.38%"
"2021-11-22","5.0261","5.0557","5.0560","5.0255","103.24K","-0.51%"
"2021-11-19","5.0517","5.0675","5.0726","5.0440","94.91K","-0.27%"
"2021-11-18","5.0655","5.0574","5.0723","5.0479","89.60K","0.17%"
"2021-11-17","5.0567","5.0903","5.0929","5.0525","92.73K","-0.61%"
"2021-11-16","5.0875","5.1010","5.1098","5.0862","100.30K","-0.22%"
"2021-11-15","5.0986","5.0831","5.1066","5.0806","84.10K","0.28%"
"2021-11-12","5.0842","5.0803","5.0879","5.0615","92.08K","0.10%"
"2021-11-11","5.0789","5.1143","5.1325","5.0727","109.53K","-0.67%"
"2021-11-10","5.1134","5.1399","5.1559","5.1093","111.90K","-0.48%"
"2021-11-09","5.1379","5.1378","5.1454","5.1191","91.36K","0.06%"
"2021-11-08","5.1348","5.1347","5.1452","5.1280","82.90K","-0.02%"
"2021-11-05","5.1357","5.1373","5.1479","5.1276","94.16K","0.02%"
"2021-11-04","5.1349","5.1704","5.1771","5.1288","90.61K","-0.66%"
"2021-11-03","5.1691","5.1592","5.1754","5.1395","80.12K","0.26%"
"2021-11-02","5.1555","5.1722","5.1739","5.1504","59.56K","-0.30%"
"2021-11-01","5.1711","5.1684","5.1801","5.1611","62.90K","0.04%"
"2021-10-29","5.1691","5.1772","5.1901","5.1595","71.43K","-0.15%"
"2021-10-28","5.1771","5.1733","5.1856","5.1635","81.62K","0.09%"
"2021-10-27","5.1724","5.1522","5.1952","5.1404","69.77K","0.43%"
"2021-10-26","5.1501","5.1582","5.1694","5.1486","59.88K","-0.14%"
"2021-10-25","5.1572","5.1623","5.1744","5.1496","63.37K","-0.06%"
"2021-10-22","5.1604","5.1712","5.1880","5.1529","68.55K","-0.16%"
"2021-10-21","5.1686","5.1894","5.2013","5.1621","63.48K","-0.38%"
"2021-10-20","5.1883","5.1631","5.1960","5.1600","67.17K","0.51%"
"2021-10-19","5.1619","5.1946","5.2009","5.1569","94.81K","-0.62%"
"2021-10-18","5.1939","5.2024","5.2127","5.1828","66.83K","-0.13%"
"2021-10-15","5.2009","5.2063","5.2146","5.1906","60.95K","-0.06%"
"2021-10-14","5.2041","5.1660","5.2130","5.1630","55.83K","0.78%"
"2021-10-13","5.1637","5.1736","5.1832","5.1588","63.10K","-0.15%"
"2021-10-12","5.1716","5.1676","5.1874","5.1607","90.59K","0.09%"
"2021-10-11","5.1671","5.1652","5.1821","5.1602","72.25K","0.02%"
"2021-10-08","5.1660","5.1372","5.1758","5.1312","91.15K","0.59%"
"2021-10-07","5.1356","5.1213","5.1417","5.1161","80.73K","0.33%"
"2021-10-06","5.1189","5.1237","5.1269","5.0967","98.94K","-0.05%"
"2021-10-05","5.1213","5.1209","5.1396","5.1038","83.55K","0.05%"
"2021-10-04","5.1189","5.0960","5.1347","5.0939","97.99K","0.48%"
"2021-10-01","5.0946","5.0845","5.1059","5.0603","100.62K","0.24%"
"2021-09-30","5.0822","5.0730","5.1052","5.0651","107.90K","0.21%"
"2021-09-29","5.0715","5.0916","5.1055","5.0652","106.32K","-0.38%"
"2021-09-28","5.0906","5.1130","5.1259","5.0843","107.51K","-0.41%"
"2021-09-27","5.1116","5.1102","5.1287","5.0998","82.60K","0.06%"
"2021-09-24","5.1086","5.1049","5.1168","5.0799","83.73K","0.12%"
"2021-09-23","5.1023","5.0598","5.1122","5.0498","103.37K","0.92%"
"2021-09-22","5.0558","5.0423","5.0901","5.0385","104.22K","0.24%"
"2021-09-21","5.0437","5.0412","5.0756","5.0323","88.63K","0.04%"
"2021-09-20","5.0417","5.0658","5.0680","5.0139","78.64K","-0.42%"
"2021-09-17","5.0630","5.0929","5.1083","5.0623","79.39K","-0.53%"
"2021-09-16","5.0899","5.0902","5.1096","5.0832","87.39K","0.01%"
"2021-09-15","5.0894","5.0728","5.0963","5.0661","91.01K","0.37%"
"2021-09-14","5.0706","5.0999","5.1143","5.0705","94.03K","-0.53%"
"2021-09-13","5.0977","5.0799","5.1063","5.0777","69.17K","0.41%"
"2021-09-10","5.0768","5.0974","5.1186","5.0761","84.70K","-0.33%"
"2021-09-09","5.0935","5.0921","5.1152","5.0754","88.49K","0.06%"
"2021-09-08","5.0904","5.1123","5.1209","5.0620","88.73K","-0.45%"
"2021-09-07","5.1132","5.1517","5.1596","5.1093","74.77K","-0.67%"
"2021-09-06","5.1477","5.1518","5.1589","5.1389","45.90K","-0.04%"
"2021-09-03","5.1499","5.1434","5.1627","5.1322","73.00K","0.15%"
"2021-09-02","5.1420","5.1188","5.1462","5.1122","69.19K","0.47%"
"2021-09-01","5.1177","5.1186","5.1405","5.1119","71.72K","-0.04%"
"2021-08-31","5.1200","5.1297","5.1431","5.1042","77.12K","-0.19%"
"2021-08-30","5.1296","5.1272","5.1466","5.1193","64.53K","0.12%"
"2021-08-27","5.1236","5.1083","5.1351","5.0975","79.16K","0.29%"
"2021-08-26","5.1087","5.1430","5.1490","5.1047","80.53K","-0.65%"
"2021-08-25","5.1422","5.1413","5.1462","5.1227","79.48K","0.05%"
"2021-08-24","5.1398","5.1243","5.1444","5.1186","74.36K","0.32%"
"2021-08-23","5.1233","5.0710","5.1278","5.0627","87.97K","1.07%"
"2021-08-20","5.0692","5.0642","5.0722","5.0177","97.12K","0.15%"
"2021-08-19","5.0617","5.1240","5.1279","5.0616","106.76K","-1.18%"
"2021-08-18","5.1221","5.1347","5.1455","5.1208","85.26K","-0.22%"
"2021-08-17","5.1333","5.1497","5.1529","5.1276","82.83K","-0.29%"
"2021-08-16","5.1481","5.1747","5.1778","5.1443","70.78K","-0.51%"
"2021-08-13","5.1744","5.1725","5.1834","5.1690","58.69K","0.07%"
"2021-08-12","5.1706","5.1806","5.1855","5.1692","61.39K","-0.19%"
"2021-08-11","5.1802","5.1789","5.1891","5.1685","67.55K","0.04%"
"2021-08-10","5.1782","5.1585","5.1821","5.1487","67.65K","0.42%"
"2021-08-09","5.1564","5.1651","5.1716","5.1518","75.78K","-0.13%"
"2021-08-06","5.1629","5.1654","5.1767","5.1534","68.40K","-0.02%"
"2021-08-05","5.1641","5.1553","5.1807","5.1530","70.94K","0.18%"
"2021-08-04","5.1547","5.1606","5.1646","5.1449","76.47K","-0.09%"
"2021-08-03","5.1595","5.1647","5.1751","5.1413","79.42K","-0.09%"
"2021-08-02","5.1642","5.1778","5.1913","5.1629","67.75K","-0.30%"
"2021-07-30","5.1795","5.1871","5.2032","5.1725","77.45K","-0.13%"
"2021-07-29","5.1865","5.1803","5.1942","5.1749","76.26K","0.13%"
"2021-07-28","5.1796","5.1667","5.1873","5.1496","90.70K","0.28%"
"2021-07-27","5.1653","5.1656","5.1859","5.1561","80.91K","-0.05%"
"2021-07-26","5.1678","5.1589","5.1753","5.1484","61.48K","0.19%"
"2021-07-23","5.1582","5.1489","5.1620","5.1387","69.62K","0.20%"
"2021-07-22","5.1479","5.1497","5.1624","5.1342","79.32K","-0.04%"
"2021-07-21","5.1500","5.1139","5.1649","5.0859","84.77K","0.71%"
"2021-07-20","5.1136","5.0905","5.1180","5.0693","93.15K","0.49%"
"2021-07-19","5.0888","5.1381","5.1403","5.0641","98.41K","-0.93%"
"2021-07-16","5.1364","5.1305","5.1524","5.1271","82.15K","0.20%"
"2021-07-15","5.1262","5.1718","5.1730","5.1218","85.90K","-0.88%"
"2021-07-14","5.1717","5.1684","5.1958","5.1572","83.63K","0.04%"
"2021-07-13","5.1694","5.1996","5.2042","5.1591","75.99K","-0.57%"
"2021-07-12","5.1988","5.2073","5.2073","5.1737","75.35K","-0.10%"
"2021-07-09","5.2039","5.1789","5.2077","5.1659","84.96K","0.52%"
"2021-07-08","5.1769","5.1870","5.1895","5.1507","94.14K","-0.15%"
"2021-07-07","5.1849","5.1975","5.2063","5.1701","82.74K","-0.19%"
"2021-07-06","5.1947","5.2376","5.2526","5.1781","81.78K","-0.80%"
"2021-07-05","5.2366","5.2539","5.2588","5.2236","66.56K","-0.29%"
"2021-07-02","5.2520","5.2010","5.2600","5.1979","83.79K","1.01%"
"2021-07-01","5.1993","5.2078","5.2316","5.1975","82.67K","-0.16%"
"2021-06-30","5.2078","5.2121","5.2281","5.1974","86.18K","-0.07%"
"2021-06-29","5.2112","5.2332","5.2401","5.2112","77.88K","-0.39%"
"2021-06-28","5.2318","5.2513","5.2558","5.2287","76.07K","-0.32%"
"2021-06-25","5.2484","5.2506","5.2586","5.2379","67.82K","-0.01%"
"2021-06-24","5.2491","5.2590","5.2702","5.2435","72.76K","-0.20%"
"2021-06-23","5.2598","5.2661","5.2850","5.2527","76.20K","-0.10%"
"2021-06-22","5.2649","5.2317","5.2693","5.2175","93.69K","0.67%"
"2021-06-21","5.2300","5.1770","5.2359","5.1753","94.44K","1.04%"
"2021-06-18","5.1761","5.2171","5.2256","5.1701","102.22K","-0.74%"
"2021-06-17","5.2145","5.2107","5.2404","5.2042","103.65K","0.10%"
"2021-06-16","5.2092","5.2587","5.2635","5.2076","82.16K","-0.89%"
"2021-06-15","5.2558","5.2695","5.2802","5.2456","72.76K","-0.20%"
"2021-06-14","5.2665","5.2667","5.2769","5.2569","56.49K","0.11%"
"2021-06-11","5.2609","5.2867","5.2906","5.2541","69.73K","-0.44%"
"2021-06-10","5.2843","5.2739","5.2962","5.2647","77.65K","0.23%"
"2021-06-09","5.2724","5.2849","5.2969","5.2709","70.32K","-0.20%"
"2021-06-08","5.2831","5.2954","5.3018","5.2816","72.95K","-0.20%"
"2021-06-07","5.2936","5.2963","5.3073","5.2842","58.25K","0.05%"
"2021-06-04","5.2908","5.2894","5.3007","5.2806","64.81K","0.02%"
"2021-06-03","5.2896","5.3025","5.3071","5.2825","63.88K","-0.22%"
"2021-06-02","5.3012","5.2868","5.3057","5.2811","65.16K","0.33%"
"2021-06-01","5.2838","5.2801","5.3171","5.2784","66.04K","0.10%"
"2021-05-31","5.2783","5.2762","5.2889","5.2640","69.74K","0.08%"
"2021-05-28","5.2741","5.2916","5.2925","5.2538","72.49K","-0.28%"
"2021-05-27","5.2887","5.2737","5.2958","5.2602","77.52K","0.31%"
"2021-05-26","5.2723","5.3115","5.3186","5.2694","80.25K","-0.75%"
"2021-05-25","5.3124","5.3296","5.3330","5.3060","82.16K","-0.31%"
"2021-05-24","5.3290","5.3347","5.3376","5.3111","71.24K","-0.03%"
"2021-05-21","5.3305","5.3353","5.3515","5.3198","83.59K","-0.07%"
"2021-05-20","5.3340","5.3064","5.3415","5.2998","84.84K","0.60%"
"2021-05-19","5.3022","5.3254","5.3403","5.2991","95.52K","-0.42%"
"2021-05-18","5.3244","5.3357","5.3521","5.3184","73.72K","-0.19%"
"2021-05-17","5.3345","5.3208","5.3401","5.3049","78.87K","0.33%"
"2021-05-14","5.3170","5.3063","5.3302","5.2871","82.70K","0.26%"
"2021-05-13","5.3030","5.3218","5.3331","5.2867","103.77K","-0.33%"
"2021-05-12","5.3206","5.3125","5.3494","5.3066","100.61K","0.20%"
"2021-05-11","5.3102","5.3042","5.3239","5.2965","92.01K","0.16%"
"2021-05-10","5.3017","5.2912","5.3149","5.2861","81.87K","0.03%"
"2021-05-07","5.3000","5.3218","5.3234","5.2816","81.67K","-0.30%"
"2021-05-06","5.3158","5.2768","5.3231","5.2720","84.98K","0.75%"
"2021-05-05","5.2763","5.2587","5.2845","5.2561","68.39K","0.35%"
"2021-05-04","5.2579","5.2729","5.2750","5.2408","79.91K","-0.25%"
"2021-05-03","5.2712","5.2677","5.2785","5.2549","58.24K","0.11%"
"2021-04-30","5.2656","5.2696","5.2757","5.2533","82.62K","-0.05%"
"2021-04-29","5.2683","5.2605","5.2736","5.2509","82.73K","0.17%"
"2021-04-28","5.2591","5.2304","5.2639","5.2209","81.70K","0.59%"
"2021-04-27","5.2282","5.2315","5.2361","5.2207","76.53K","-0.04%"
"2021-04-26","5.2302","5.2038","5.2392","5.1998","83.48K","0.48%"
"2021-04-23","5.2052","5.1898","5.2134","5.1890","76.73K","0.30%"
"2021-04-22","5.1895","5.1936","5.2039","5.1771","86.45K","-0.06%"
"2021-04-21","5.1927","5.1547","5.2106","5.1333","84.23K","0.78%"
"2021-04-20","5.1527","5.1936","5.2077","5.1483","86.15K","-0.75%"
"2021-04-19","5.1918","5.2193","5.2231","5.1893","77.54K","-0.40%"
"2021-04-16","5.2129","5.2007","5.2213","5.1931","75.43K","0.27%"
"2021-04-15","5.1989","5.2151","5.2345","5.1928","82.11K","-0.29%"
"2021-04-14","5.2138","5.2207","5.2245","5.1920","77.95K","-0.10%"
"2021-04-13","5.2190","5.2128","5.2249","5.1853","77.84K","0.20%"
"2021-04-12","5.2084","5.2281","5.2319","5.2069","77.40K","-0.37%"
"2021-04-09","5.2275","5.2146","5.2327","5.1989","82.14K","0.26%"
"2021-04-08","5.2137","5.1896","5.2175","5.1809","78.70K","0.51%"
"2021-04-07","5.1871","5.2042","5.2058","5.1780","86.45K","-0.28%"
"2021-04-06","5.2017","5.2436","5.2478","5.1967","74.13K","-0.75%"
"2021-04-05","5.2412","5.2219","5.2541","5.2139","58.94K","0.45%"
"2021-04-02","5.2179","5.2326","5.2423","5.2194","49.07K","-0.25%"
"2021-04-01","5.2311","5.2162","5.2351","5.2104","79.60K","0.30%"
"2021-03-31","5.2156","5.2023","5.2219","5.1936","79.29K","0.30%"
"2021-03-30","5.1999","5.2179","5.2242","5.1957","78.13K","-0.31%"
"2021-03-29","5.2159","5.2024","5.2224","5.1834","65.17K","0.30%"
"2021-03-26","5.2005","5.1909","5.2084","5.1877","77.11K","0.23%"
"2021-03-25","5.1888","5.1877","5.2132","5.1831","88.72K","0.06%"
"2021-03-24","5.1856","5.1779","5.2032","5.1722","82.94K","0.20%"
"2021-03-23","5.1755","5.1983","5.2052","5.1710","84.21K","-0.39%"
"2021-03-22","5.1956","5.2062","5.2173","5.1897","75.08K","-0.18%"
"2021-03-19","5.2052","5.2101","5.2215","5.1890","92.47K","-0.08%"
"2021-03-18","5.2093","5.2432","5.2558","5.1934","96.03K","-0.64%"
"2021-03-17","5.2427","5.2277","5.2456","5.2049","78.92K","0.35%"
"2021-03-16","5.2246","5.2121","5.2328","5.2000","78.30K","0.25%"
"2021-03-15","5.2114","5.2189","5.2264","5.1944","67.34K","-0.11%"
"2021-03-12","5.2169","5.1818","5.2239","5.1665","87.27K","0.67%"
"2021-03-11","5.1821","5.1557","5.1877","5.1475","86.60K","0.52%"
"2021-03-10","5.1553","5.1489","5.1606","5.1333","97.50K","0.16%"
"2021-03-09","5.1472","5.1536","5.1742","5.1381","119.53K","-0.12%"
"2021-03-08","5.1532","5.1309","5.1645","5.1289","156.28K","0.42%"
"2021-03-05","5.1315","5.1086","5.1382","5.0958","129.97K","0.49%"
"2021-03-04","5.1065","5.1107","5.1459","5.0967","131.35K","-0.06%"
"2021-03-03","5.1098","5.1226","5.1350","5.1080","111.53K","-0.22%"
"2021-03-02","5.1209","5.1125","5.1368","5.0951","123.99K","0.20%"
"2021-03-01","5.1109","5.0893","5.1164","5.0826","119.13K","0.61%"
"2021-02-26","5.0797","5.1217","5.1404","5.0784","135.84K","-0.81%"
"2021-02-25","5.1211","5.1603","5.1792","5.1167","123.31K","-0.73%"
"2021-02-24","5.1587","5.1378","5.1640","5.1251","101.13K","0.48%"
"2021-02-23","5.1342","5.1257","5.1416","5.1154","104.79K","0.24%"
"2021-02-22","5.1221","5.1158","5.1347","5.1105","111.56K","0.09%"
"2021-02-19","5.1177","5.1172","5.1284","5.0879","103.41K","0.04%"
"2021-02-18","5.1154","5.0848","5.1213","5.0740","105.11K","0.70%"
"2021-02-17","5.0796","5.0901","5.0921","5.0666","89.02K","-0.12%"
"2021-02-16","5.0857","5.1073","5.1223","5.0837","76.81K","-0.39%"
"2021-02-15","5.1054","5.0876","5.1142","5.0876","50.29K","0.44%"
"2021-02-12","5.0828","5.0830","5.0957","5.0597","69.17K","0.07%"
"2021-02-11","5.0792","5.0856","5.1020","5.0796","77.22K","-0.08%"
